 1,8
 2,7
 3,8
 4,6
 5,8
 6,7
 7,8
 8,9
 9,5
 10,8
 11,7
 12,8
 13,6
 14,8
 15,7
 16,8
 17,9
 18,4
 19,8
 20,7
 21,8
 22,6
 23,8
 24,7
 25,8
 26,9
 27,5
 28,8
 29,7
 30,8
 31,9
 32,6
 33,8
 34,7
 35,8
 36,9
 37,3
 38,8
 39,7
 40,8
 41,6
 42,8
 43,7
 44,8
 45,9
 46,5
 47,8
 48,7
 49,8
 50,9
 51,6
 52,8
 53,7
 54,8
 55,9
 56,4
 57,8
 58,7
 59,8
 60,6
 61,8
 62,7
 63,8
 64,9
 65,5
 66,8
 67,7
 68,8
 69,9
 70,6
 71,8
 72,7
 73,8
 74,9
 75,2
 76,8
 77,7
 78,8
 79,6
 80,8
 81,7
 82,8
 83,9
 84,5
 85,8
 86,7
 87,8
 88,6
 89,8
 90,7
 91,8
 92,9
 93,4
 94,8
 95,7
 96,8
 97,6
 98,8
 99,7
 100,8
 101,9
 102,5
 103,8
 104,7
 105,8
 106,9
 107,6
 108,8
 109,7
 110,8
 111,9
 112,3
 113,8
 114,7
 115,8
 116,6
 117,8
 118,7
 119,8
 120,9
 121,5
 122,8
 123,7
 124,8
 125,9
 126,6
 127,8
 128,7
 129,8
 130,9
 131,4
 132,8
 133,7
 134,8
 135,6
 136,8
 137,7
 138,8
 139,9
 140,5
 141,8
 142,7
 143,8
 144,9
 145,6
 146,8
 147,7
 148,8
 149,9
 150,1
 151,8
 152,7
 153,8
 154,6
 155,8
 156,7
 157,8
 158,9
 159,5
 160,8
 161,7
 162,8
 163,6
 164,8
 165,7
 166,8
 167,9
 168,4
 169,8
 170,7
 171,8
 172,6
 173,8
 174,7
 175,8
 176,9
 177,5
 178,8
 179,7
 180,8
 181,9
 182,6
 183,8
 184,7
 185,8
 186,9
 187,3
 188,8
 189,7
 190,8
 191,6
 192,8
 193,7
 194,8
 195,9
 196,5
 197,8
 198,7
 199,8
 200,9
 201,6
 202,8
 203,7
 204,8
 205,9
 206,4
 207,8
 208,7
 209,8
 210,6
 211,8
 212,7
 213,8
 214,9
 215,5
 216,8
 217,7
 218,8
 219,9
 220,6
 221,8
 222,7
 223,8
 224,9
 225,2
 226,8
 227,7
 228,8
 229,6
 230,8
 231,7
 232,8
 233,9
 234,5
 235,8
 236,7
 237,8
 238,9
 239,6
 240,8
 241,7
 242,8
 243,9
 244,4
 245,8
 246,7
 247,8
 248,6
 249,8
 250,7
 251,8
 252,9
 253,5
 254,8
 255,7
 256,8
 257,9
 258,6
 259,8
 260,7
 261,8
 262,9
 263,3
 264,8
 265,7
 266,8
 267,6
 268,8
 269,7
 270,8
 271,9
 272,5
 273,8
 274,7
 275,8
 276,9
 277,6
 278,8
 279,7
 280,8
 281,9
 282,4
 283,8
 284,7
 285,8
 286,6
 287,8
 288,7
 289,8
 290,9
 291,5
 292,8
 293,7
 294,8
 295,9
 296,6
 297,8
 298,7
 299,8
 300,9
