 1,8
 2,9
 3,7
 4,9
 5,8
 6,9
 7,6
 8,9
 9,8
 10,9
 11,7
 12,9
 13,8
 14,9
 15,5
 16,9
 17,8
 18,9
 19,7
 20,9
 21,8
 22,9
 23,6
 24,9
 25,8
 26,9
 27,7
 28,9
 29,8
 30,9
 31,4
 32,8
 33,9
 34,7
 35,9
 36,8
 37,9
 38,6
 39,9
 40,8
 41,9
 42,7
 43,9
 44,8
 45,9
 46,5
 47,9
 48,8
 49,9
 50,7
 51,9
 52,8
 53,9
 54,6
 55,9
 56,8
 57,9
 58,7
 59,9
 60,8
 61,9
 62,3
 63,8
 64,9
 65,7
 66,9
 67,8
 68,9
 69,6
 70,9
 71,8
 72,9
 73,7
 74,9
 75,8
 76,9
 77,5
 78,9
 79,8
 80,9
 81,7
 82,9
 83,8
 84,9
 85,6
 86,9
 87,8
 88,9
 89,7
 90,9
 91,8
 92,9
 93,4
 94,9
 95,8
 96,9
 97,7
 98,9
 99,8
 100,9
 101,6
 102,9
 103,8
 104,9
 105,7
 106,9
 107,8
 108,9
 109,5
 110,9
 111,8
 112,9
 113,7
 114,9
 115,8
 116,9
 117,6
 118,9
 119,8
 120,9
 121,7
 122,9
 123,8
 124,9
 125,2
 126,8
 127,9
 128,7
 129,9
 130,8
 131,9
 132,6
 133,9
 134,8
 135,9
 136,7
 137,9
 138,8
 139,9
 140,5
 141,9
 142,8
 143,9
 144,7
 145,9
 146,8
 147,9
 148,6
 149,9
 150,8
 151,9
 152,7
 153,9
 154,8
 155,9
 156,4
 157,8
 158,9
 159,7
 160,9
 161,8
 162,9
 163,6
 164,9
 165,8
 166,9
 167,7
 168,9
 169,8
 170,9
 171,5
 172,9
 173,8
 174,9
 175,7
 176,9
 177,8
 178,9
 179,6
 180,9
 181,8
 182,9
 183,7
 184,9
 185,8
 186,9
 187,3
 188,8
 189,9
 190,7
 191,9
 192,8
 193,9
 194,6
 195,9
 196,8
 197,9
 198,7
 199,9
 200,8
 201,9
 202,5
 203,9
 204,8
 205,9
 206,7
 207,9
 208,8
 209,9
 210,6
 211,9
 212,8
 213,9
 214,7
 215,9
 216,8
 217,9
 218,4
 219,9
 220,8
 221,9
 222,7
 223,9
 224,8
 225,9
 226,6
 227,9
 228,8
 229,9
 230,7
 231,9
 232,8
 233,9
 234,5
 235,9
 236,8
 237,9
 238,7
 239,9
 240,8
 241,9
 242,6
 243,9
 244,8
 245,9
 246,7
 247,9
 248,8
 249,9
 250,1
 251,8
 252,9
 253,7
 254,9
 255,8
 256,9
 257,6
 258,9
 259,8
 260,9
 261,7
 262,9
 263,8
 264,9
 265,5
 266,9
 267,8
 268,9
 269,7
 270,9
 271,8
 272,9
 273,6
 274,9
 275,8
 276,9
 277,7
 278,9
 279,8
 280,9
 281,4
 282,8
 283,9
 284,7
 285,9
 286,8
 287,9
 288,6
 289,9
 290,8
 291,9
 292,7
 293,9
 294,8
 295,9
 296,5
 297,9
 298,8
 299,9
 300,7
 301,9
 302,8
 303,9
 304,6
 305,9
 306,8
 307,9
 308,7
 309,9
 310,8
 311,9
 312,3
 313,8
 314,9
 315,7
 316,9
 317,8
 318,9
 319,6
 320,9
 321,8
 322,9
 323,7
 324,9
 325,8
 326,9
 327,5
 328,9
 329,8
 330,9
 331,7
 332,9
 333,8
 334,9
 335,6
 336,9
 337,8
 338,9
 339,7
 340,9
 341,8
 342,9
 343,4
 344,9
 345,8
 346,9
 347,7
 348,9
 349,8
 350,9
 351,6
 352,9
 353,8
 354,9
 355,7
 356,9
 357,8
 358,9
 359,5
 360,9
 361,8
 362,9
 363,7
 364,9
 365,8
 366,9
 367,6
 368,9
 369,8
 370,9
 371,7
 372,9
 373,8
 374,9
 375,2
 376,8
 377,9
 378,7
 379,9
 380,8
 381,9
 382,6
 383,9
 384,8
 385,9
 386,7
 387,9
 388,8
 389,9
 390,5
 391,9
 392,8
 393,9
 394,7
 395,9
 396,8
 397,9
 398,6
 399,9
 400,8
 401,9
 402,7
 403,9
 404,8
 405,9
 406,4
 407,9
 408,8
 409,9
 410,7
 411,9
 412,8
 413,9
 414,6
 415,9
 416,8
 417,9
 418,7
 419,9
 420,8
 421,9
 422,5
 423,9
 424,8
 425,9
 426,7
 427,9
 428,8
 429,9
 430,6
 431,9
 432,8
 433,9
 434,7
 435,9
 436,8
 437,9
 438,3
 439,8
 440,9
 441,7
 442,9
 443,8
 444,9
 445,6
 446,9
 447,8
 448,9
 449,7
 450,9
 451,8
 452,9
 453,5
 454,9
 455,8
 456,9
 457,7
 458,9
 459,8
 460,9
 461,6
 462,9
 463,8
 464,9
 465,7
 466,9
 467,8
 468,9
 469,4
 470,9
 471,8
 472,9
 473,7
 474,9
 475,8
 476,9
 477,6
 478,9
 479,8
 480,9
 481,7
 482,9
 483,8
 484,9
 485,5
 486,9
 487,8
 488,9
 489,7
 490,9
 491,8
 492,9
 493,6
 494,9
 495,8
 496,9
 497,7
 498,9
 499,8
 500,9
