 1,12
 2,11
 3,12
 4,10
 5,12
 6,11
 7,12
 8,13
 9,9
 10,12
 11,11
 12,12
 13,13
 14,10
 15,12
 16,11
 17,12
 18,13
 19,8
 20,12
 21,11
 22,12
 23,13
 24,10
 25,12
 26,11
 27,12
 28,13
 29,9
 30,12
 31,11
 32,12
 33,13
 34,10
 35,12
 36,11
 37,12
 38,13
 39,7
 40,12
 41,11
 42,12
 43,10
 44,12
 45,11
 46,12
 47,13
 48,9
 49,12
 50,11
 51,12
 52,13
 53,10
 54,12
 55,11
 56,12
 57,13
 58,8
 59,12
 60,11
 61,12
 62,13
 63,10
 64,12
 65,11
 66,12
 67,13
 68,9
 69,12
 70,11
 71,12
 72,13
 73,10
 74,12
 75,11
 76,12
 77,13
 78,6
 79,12
 80,11
 81,12
 82,10
 83,12
 84,11
 85,12
 86,13
 87,9
 88,12
 89,11
 90,12
 91,13
 92,10
 93,12
 94,11
 95,12
 96,13
 97,8
 98,12
 99,11
 100,12
 101,13
 102,10
 103,12
 104,11
 105,12
 106,13
 107,9
 108,12
 109,11
 110,12
 111,13
 112,10
 113,12
 114,11
 115,12
 116,13
 117,7
 118,12
 119,11
 120,12
 121,10
 122,12
 123,11
 124,12
 125,13
 126,9
 127,12
 128,11
 129,12
 130,13
 131,10
 132,12
 133,11
 134,12
 135,13
 136,8
 137,12
 138,11
 139,12
 140,13
 141,10
 142,12
 143,11
 144,12
 145,13
 146,9
 147,12
 148,11
 149,12
 150,13
 151,10
 152,12
 153,11
 154,12
 155,13
 156,5
 157,12
 158,11
 159,12
 160,10
 161,12
 162,11
 163,12
 164,13
 165,9
 166,12
 167,11
 168,12
 169,13
 170,10
 171,12
 172,11
 173,12
 174,13
 175,8
 176,12
 177,11
 178,12
 179,13
 180,10
 181,12
 182,11
 183,12
 184,13
 185,9
 186,12
 187,11
 188,12
 189,13
 190,10
 191,12
 192,11
 193,12
 194,13
 195,7
 196,12
 197,11
 198,12
 199,10
 200,12
 201,11
 202,12
 203,13
 204,9
 205,12
 206,11
 207,12
 208,13
 209,10
 210,12
 211,11
 212,12
 213,13
 214,8
 215,12
 216,11
 217,12
 218,13
 219,10
 220,12
 221,11
 222,12
 223,13
 224,9
 225,12
 226,11
 227,12
 228,13
 229,10
 230,12
 231,11
 232,12
 233,13
 234,6
 235,12
 236,11
 237,12
 238,10
 239,12
 240,11
 241,12
 242,13
 243,9
 244,12
 245,11
 246,12
 247,13
 248,10
 249,12
 250,11
 251,12
 252,13
 253,8
 254,12
 255,11
 256,12
 257,13
 258,10
 259,12
 260,11
 261,12
 262,13
 263,9
 264,12
 265,11
 266,12
 267,13
 268,10
 269,12
 270,11
 271,12
 272,13
 273,7
 274,12
 275,11
 276,12
 277,10
 278,12
 279,11
 280,12
 281,13
 282,9
 283,12
 284,11
 285,12
 286,13
 287,10
 288,12
 289,11
 290,12
 291,13
 292,8
 293,12
 294,11
 295,12
 296,13
 297,10
 298,12
 299,11
 300,12
 301,13
 302,9
 303,12
 304,11
 305,12
 306,13
 307,10
 308,12
 309,11
 310,12
 311,13
 312,4
 313,12
 314,11
 315,12
 316,10
 317,12
 318,11
 319,12
 320,13
 321,9
 322,12
 323,11
 324,12
 325,13
 326,10
 327,12
